1130.30615234375,3.4912109375,192,348
7710.95703125,18.519287109375,193,1945
33768.843505859375,84.852294921875,194,9023
61050.28076171875,153.17333984375,194,17270
680.243896484375,2.37060546875,192,347
5346.590576171875,14.62890625,195,1893
32571.237060546875,78.406982421875,190,9026
67603.73168945312,165.7646484375,193,17876
966.685302734375,3.310546875,189,353
6835.7314453125,17.353271484375,193,1896
32767.0791015625,80.31005859375,193,8627
64056.611083984375,161.96923828125,196,17677
1006.837890625,3.3486328125,192,348
6926.925048828125,17.51025390625,196,1913
34822.63623046875,84.62646484375,196,9075
73379.994140625,174.0634765625,192,17771
1077.353759765625,3.7890625,193,351
7052.177490234375,18.225341796875,193,1916
34528.204833984375,84.008544921875,194,8923
82545.4072265625,181.8193359375,196,17370
1177.293212890625,3.56298828125,196,352
9164.379150390625,20.523681640625,194,1882
36710.0703125,88.341064453125,198,8877
65795.68408203125,162.094482421875,197,17674
1025.63671875,3.669677734375,194,347
7222.012451171875,18.667236328125,196,1912
39173.541259765625,90.1357421875,193,8974
77085.25854492188,183.43701171875,193,17577
1150.390625,3.7900390625,195,351
8163.49169921875,19.78076171875,194,1865
38955.067138671875,95.24853515625,191,8870
79343.63305664062,191.249267578125,193,17672
1150.96533203125,3.46875,194,347
7987.37158203125,19.840576171875,194,1925
38675.94775390625,90.26318359375,194,8974
76546.38793945312,185.288818359375,197,17272
1217.77294921875,4.099365234375,195,347
7984.687255859375,19.075927734375,196,1935
38642.28076171875,97.140869140625,195,8675
76325.91381835938,179.132080078125,191,17575
1184.388671875,3.449462890625,193,348
7934.531005859375,19.036865234375,193,1914
35392.346435546875,85.973388671875,193,8925
73951.2265625,175.8642578125,194,17674
946.333251953125,2.53759765625,196,348
6970.4365234375,18.515625,196,1906
37356.84375,89.2109375,196,8974
70882.580078125,167.358642578125,194,17373
1012.9541015625,2.87841796875,192,352
9313.0234375,21.09423828125,198,1936
35610.550537109375,85.50439453125,195,8773
69128.3056640625,205.99072265625,195,17674
1281.61083984375,3.726318359375,191,346
6165.762939453125,15.86376953125,195,1937
35702.37548828125,86.252685546875,193,8775
67988.9501953125,165.4375,194,17676
1086.741455078125,3.175537109375,196,344
6952.57861328125,19.182861328125,193,1907
33357.12158203125,80.51123046875,193,8773
66142.615234375,163.887939453125,194,17771
1117.370361328125,3.42919921875,190,347
7071.5478515625,17.984619140625,195,1885
33265.98046875,82.087646484375,194,8973
66229.87670898438,163.1923828125,192,17574
1085.99462890625,3.18359375,190,346
7074.47265625,18.3388671875,194,1935
33619.098876953125,82.87158203125,194,8777
66793.7841796875,160.330078125,190,17776
1084.14306640625,3.599365234375,194,349
6937.027099609375,18.244384765625,194,1915
33289.3369140625,81.367919921875,189,8975
66933.7353515625,163.1318359375,193,17773
1491.9599609375,4.529052734375,192,353
6919.630126953125,17.856689453125,194,1934
33238.588134765625,83.122314453125,198,9023
66180.95825195312,165.564208984375,193,17776
1046.57421875,3.43994140625,195,348
7075.908935546875,18.544189453125,195,1938
33408.0380859375,84.57373046875,193,8773
71734.78515625,168.57568359375,194,17874
